name,latitude,longitude
Unnamed Island,32.4158761,72.5802111
Unnamed Island,33.0155806,73.7640658
Unnamed Island,32.9993074,73.7889862
Unnamed Island,33.9832183,72.386215
Unnamed Island,34.0068433,72.4648413
Unnamed Island,34.0030572,72.5242817
Unnamed Island,33.9903194,72.4900621
Unnamed Island,34.001736,72.455821
Unnamed Island,33.9242899,72.2731553
Unnamed Island,33.9526604,72.32932
Unnamed Island,33.9289796,72.2521202
Unnamed Island,31.6777622,72.7869833
Unnamed Island,32.1981287,73.4199277
Unnamed Island,21.9316531,88.5767287
Unnamed Island,21.9651804,88.5951327
Matla,21.8778207,88.7391391
Unnamed Island,21.6792985,88.5923412
Unnamed Island,18.9873648,73.1021672
Unnamed Island,16.5870276,75.2706572
Unnamed Island,12.2358971,77.1320684
Unnamed Island,27.1530535,94.6019371
Unnamed Island,26.8952787,94.234044
Unnamed Island,34.0296681,71.939983
Unnamed Island,34.1743595,71.4376994
Unnamed Island,32.488313,71.389693
Unnamed Island,32.701525,71.4102477
Unnamed Island,32.7226886,71.4127019
Unnamed Island,34.1768449,71.4995465
Unnamed Island,32.6365818,71.3769675
Unnamed Island,32.4844981,71.3704678
Unnamed Island,32.5071257,71.3540219
Unnamed Island,32.6496668,71.4126111
Unnamed Island,32.5460237,71.3713878
Unnamed Island,30.7831568,75.9807191
Unnamed Island,16.8959078,81.7827066
Unnamed Island,26.6360841,88.8801455
Unnamed Island,26.5244807,89.0067726
Unnamed Island,26.1516307,90.4451783
Unnamed Island,26.1756778,90.3865117
Unnamed Island,26.0635865,90.1103192
Unnamed Island,26.1592109,90.3005361
Unnamed Island,26.0034791,90.0584185
Unnamed Island,25.8442137,89.8755361
Unnamed Island,26.0162122,90.1103299
Unnamed Island,25.877107,89.9832094
Unnamed Island,25.9662424,89.9152797
Unnamed Island,25.9792682,89.9972104
Unnamed Island,26.1026954,90.2038561
Unnamed Island,25.9380203,89.9799015
Unnamed Island,25.9871442,89.9861813
Unnamed Island,25.900752,89.8992106
Unnamed Island,26.2077954,90.5196947
Unnamed Island,26.2066704,90.7465808
Unnamed Island,26.2350613,90.4774493
Unnamed Island,26.2350548,91.2989187
Unnamed Island,26.2370199,91.3519406
Unnamed Island,26.248073,91.2414886
Unnamed Island,26.2253295,91.2717238
Unnamed Island,26.2210906,90.7758726
Unnamed Island,26.157324,91.525261
Unnamed Island,26.2295905,90.8104503
Unnamed Island,26.879287,94.000225
Unnamed Island,26.8315465,93.767066
Unnamed Island,26.797077,93.8533171
