name,latitude,longitude
Unnamed Lake,33.0698302,78.4785256
Unnamed Lake,33.0813092,78.4412559
Unnamed Lake,33.1255284,78.4130594
Unnamed Lake,33.067261,78.4769706
Unnamed Lake,33.0774302,78.4536724
帕里湖,32.3269386,78.7264361
চিড়িয়াখানা লেক,23.8088721,90.3456144
Shoo La Tsho,27.4829514,89.1066866
格拉卡错,27.5153227,89.0910685
塞拉错,27.4980217,89.0926403
Unnamed Lake,32.7079113,78.706942
Unnamed Lake,32.7447649,78.7614886
Unnamed Lake,32.7401568,78.7570899
Unnamed Lake,32.7073265,78.7062559
Unnamed Lake,32.7052,78.7014125
Unnamed Lake,32.7065269,78.7395375
Unnamed Lake,32.746641,78.7184591
Unnamed Lake,32.7108951,78.7084994
Unnamed Lake,32.7180571,78.7506367
Unnamed Lake,32.7078439,78.6887207
Unnamed Lake,32.6045522,79.2959766
Unnamed Lake,32.5679313,79.2679497
Unnamed Lake,32.7118764,78.7454313
Unnamed Lake,32.7046475,78.6983508
Unnamed Lake,32.7356599,78.7266647
Unnamed Lake,24.469684,86.295785
Unnamed Lake,24.5079241,86.3233566
结则茶卡 སྐྱེས་རྩེ་ཚྭ་ཁ།,33.9483784,80.9006238
Unnamed Lake,34.1772948,77.5843682
Unnamed Lake,34.0748127,77.6355424
Unnamed Lake,33.2876282,78.024926
